Asset,Time,WaveCal,Wave_E,Wave_N,Surge,Sway,Heave,Roll,Pitch,Yaw,Tendon Tension
Tendon 2,401.672,-0.4687,-1.0008,-1.4222,16.2181,16.0505,-0.5286,-0.0057,0.0208,0.2561,586.184
Tendon 2,401.736,-0.5572,-1.0601,-1.4349,16.2394,16.0716,-0.5315,5.00E-04,0.0128,0.2556,568.87
Tendon 2,401.799,-0.6466,-1.0717,-1.5648,16.2589,16.0936,-0.5344,0.0064,0.0047,0.2549,550.61
Tendon 2,401.862,-0.7376,-1.0657,-1.5648,16.2784,16.1137,-0.5373,0.0117,-0.0031,0.2541,532.067
Tendon 2,401.925,-0.8287,-1.1602,-1.6643,16.2979,16.1339,-0.5406,0.0164,-0.0104,0.253,513.429
Tendon 2,401.989,-0.9204,-1.061,-1.6877,16.3156,16.154,-0.5439,0.0203,-0.017,0.2518,494.791
Tendon 2,402.052,-1.0125,-1.1467,-1.7562,16.3332,16.1742,-0.5472,0.0233,-0.0228,0.2504,477.004
Tendon 2,402.115,-1.1032,-1.1341,-1.7961,16.3508,16.1934,-0.5505,0.0254,-0.0275,0.249,460.541
Tendon 2,402.178,-1.1935,-1.0695,-1.8744,16.3666,16.2118,-0.5539,0.0264,-0.0311,0.2474,445.309
Tendon 2,402.242,-1.2835,-1.0585,-1.8551,16.3833,16.2301,-0.5572,0.0264,-0.0336,0.2459,431.78
Tendon 2,402.305,-1.3685,-1.05,-1.9648,16.3982,16.2475,-0.5605,0.0254,-0.035,0.2444,420.805
Tendon 2,402.368,-1.4536,-0.9735,-1.9556,16.414,16.2631,-0.5638,0.0235,-0.0352,0.243,411.912
Tendon 2,402.431,-1.5348,-1.0039,-2.0242,16.4279,16.2796,-0.5671,0.0207,-0.0344,0.2416,405.951
Tendon 2,402.495,-1.6119,-0.8969,-2.0552,16.4418,16.2933,-0.5704,0.017,-0.0326,0.2404,402.64
Tendon 2,402.558,-1.689,-0.8938,-2.112,16.4558,16.308,-0.5737,0.0127,-0.0298,0.2394,402.64
Tendon 2,402.621,-1.7561,-0.8643,-2.1098,16.4697,16.3208,-0.5766,0.0076,-0.0263,0.2387,405.1
Tendon 2,402.684,-1.8231,-0.761,-2.1929,16.4818,16.3327,-0.5795,0.002,-0.022,0.2381,411.439
Tendon 2,402.748,-1.8845,-0.7243,-2.1664,16.4938,16.3428,-0.5824,-0.0041,-0.017,0.2376,420.332
Tendon 2,402.811,-1.9402,-0.7158,-2.2546,16.5059,16.3528,-0.5849,-0.0106,-0.0114,0.2373,432.253
Tendon 2,402.874,-1.9958,-0.5856,-2.2647,16.5161,16.3611,-0.5865,-0.0173,-0.0053,0.2372,446.634
Tendon 2,402.937,-2.0399,-0.6025,-2.302,16.5263,16.3675,-0.5882,-0.0243,0.0013,0.237,463.947
Tendon 2,403.001,-2.084,-0.4503,-2.3159,16.5356,16.3748,-0.5895,-0.0314,0.0083,0.2369,482.964
Tendon 2,403.064,-2.123,-0.4215,-2.3449,16.5431,16.3794,-0.5899,-0.0384,0.0156,0.2368,504.157
Tendon 2,403.127,-2.1562,-0.3637,-2.3253,16.5486,16.3831,-0.5899,-0.0453,0.0232,0.2366,526.579
Tendon 2,403.19,-2.1895,-0.252,-2.3689,16.5542,16.3849,-0.589,-0.052,0.031,0.2363,550.232
Tendon 2,403.254,-2.2137,-0.22,-2.3323,16.5579,16.3858,-0.5874,-0.0583,0.0389,0.2357,574.358
Tendon 2,403.317,-2.2379,-0.1999,-2.3806,16.5588,16.3858,-0.5849,-0.0639,0.0468,0.235,598.862
Tendon 2,403.38,-2.2588,-0.0515,-2.3509,16.5588,16.3849,-0.582,-0.069,0.0545,0.2341,622.987
Tendon 2,403.443,-2.2758,-0.0694,-2.3317,16.5588,16.3812,-0.5783,-0.0731,0.062,0.2329,646.64
Tendon 2,403.507,-2.2931,0.0844,-2.2972,16.5551,16.3776,-0.5741,-0.0761,0.069,0.2317,669.062
Tendon 2,403.57,-2.3052,0.1255,-2.2988,16.5505,16.3721,-0.5696,-0.0781,0.0752,0.2302,690.255
Tendon 2,403.633,-2.3174,0.2037,-2.2062,16.544,16.3648,-0.565,-0.0787,0.0806,0.2287,709.745
Tendon 2,403.696,-2.3277,0.349,-2.2631,16.5366,16.3565,-0.5596,-0.078,0.085,0.2271,727.059
Tendon 2,403.76,-2.3364,0.4255,-2.1797,16.5282,16.3473,-0.5547,-0.076,0.088,0.2256,741.912
Tendon 2,403.823,-2.3449,0.4761,-2.1759,16.518,16.3354,-0.5497,-0.0726,0.0897,0.2241,754.117
Tendon 2,403.886,-2.3514,0.637,-2.137,16.5059,16.3226,-0.5447,-0.068,0.0897,0.2228,763.483
Tendon 2,403.949,-2.3581,0.6449,-2.1083,16.4929,16.308,-0.5402,-0.0622,0.0882,0.2218,770.201
Tendon 2,404.013,-2.3635,0.8024,-2.0451,16.4799,16.2924,-0.536,-0.0554,0.085,0.2209,773.985
Tendon 2,404.076,-2.3681,0.8144,-2.0631,16.4651,16.2759,-0.5323,-0.0478,0.0802,0.2201,774.837
Tendon 2,404.139,-2.3725,0.8244,-1.9774,16.4493,16.2576,-0.5294,-0.0397,0.0738,0.2197,772.755
Tendon 2,404.202,-2.3746,0.997,-1.9967,16.4326,16.2374,-0.5265,-0.0313,0.0661,0.2194,768.498
Tendon 2,404.266,-2.3767,1.0444,-1.9329,16.4168,16.2173,-0.5245,-0.023,0.0573,0.2192,761.78
Tendon 2,404.329,-2.3772,1.1288,-1.8956,16.3991,16.1962,-0.5224,-0.015,0.0475,0.2191,752.414
Tendon 2,404.392,-2.3759,1.2575,-1.863,16.3806,16.1733,-0.5212,-0.0075,0.0371,0.2191,741.439
Tendon 2,404.455,-2.3749,1.2107,-1.8472,16.3611,16.1495,-0.5199,-9.00E-04,0.0265,0.2191,729.14
Tendon 2,404.519,-2.3692,1.3278,-1.7398,16.3416,16.1247,-0.5191,0.0048,0.0159,0.2188,715.611
Tendon 2,404.582,-2.3632,1.3077,-1.7733,16.3211,16.1,-0.5182,0.0093,0.0057,0.2185,701.23
Tendon 2,404.645,-2.3547,1.3403,-1.6466,16.3007,16.0743,-0.5174,0.0126,-0.0037,0.218,686.849
Tendon 2,404.708,-2.3434,1.4175,-1.6425,16.2793,16.0478,-0.517,0.0147,-0.0121,0.2172,672.468
Tendon 2,404.772,-2.3318,1.4137,-1.5376,16.2571,16.0212,-0.5162,0.0156,-0.0192,0.2161,658.561
Tendon 2,404.835,-2.3137,1.3708,-1.5016,16.2348,15.9946,-0.5158,0.0153,-0.0249,0.2149,645.41
Tendon 2,404.898,-2.2957,1.4715,-1.4286,16.2116,15.9681,-0.5149,0.0141,-0.0289,0.2133,633.111
Tendon 2,404.961,-2.274,1.3764,-1.3989,16.1874,15.9415,-0.5141,0.0121,-0.0312,0.2117,622.987
Tendon 2,405.025,-2.2488,1.452,-1.2759,16.1651,15.9149,-0.5137,0.0094,-0.0319,0.2099,614.567
Tendon 2,405.088,-2.2238,1.3864,-1.2674,16.1401,15.8883,-0.5129,0.0063,-0.0309,0.208,608.228
Tendon 2,405.151,-2.1915,1.3403,-1.1483,16.1168,15.8618,-0.5125,0.0029,-0.0285,0.2061,604.349
Tendon 2,405.214,-2.159,1.3755,-1.1148,16.0918,15.8343,-0.5116,-6.00E-04,-0.0247,0.2043,602.646
Tendon 2,405.277,-2.1237,1.2973,-1.0345,16.0686,15.8086,-0.5116,-0.004,-0.0198,0.2025,603.498
Tendon 2,405.341,-2.0851,1.2499,-0.9941,16.0435,15.783,-0.5112,-0.0072,-0.0141,0.201,606.904
Tendon 2,405.404,-2.0464,1.2841,-0.875,16.0203,15.7573,-0.5112,-0.0101,-0.0079,0.1997,612.864
Tendon 2,405.467,-2.002,1.1326,-0.8446,15.9961,15.7326,-0.5112,-0.0127,-0.0013,0.1985,620.906
Tendon 2,405.53,-1.9577,1.2132,-0.7334,15.972,15.7088,-0.5116,-0.015,0.0052,0.1976,631.502
Tendon 2,405.594,-1.911,1.0883,-0.7163,15.9497,15.684,-0.5116,-0.0169,0.0114,0.1967,643.707
Tendon 2,405.657,-1.862,1.0532,-0.6133,15.9265,15.6602,-0.512,-0.0185,0.0171,0.1961,657.709
Tendon 2,405.72,-1.8128,1.0444,-0.5754,15.9033,15.6364,-0.5125,-0.0198,0.022,0.1955,672.942
Tendon 2,405.783,-1.7597,0.9446,-0.4835,15.881,15.6126,-0.5125,-0.0208,0.026,0.1949,689.404
Tendon 2,405.847,-1.7063,0.9258,-0.4376,15.8596,15.5897,-0.5125,-0.0215,0.0288,0.1943,706.717
Tendon 2,405.91,-1.6514,0.89,-0.3255,15.8383,15.5668,-0.512,-0.022,0.0305,0.1935,724.504
Tendon 2,405.973,-1.5947,0.7215,-0.3214,15.8169,15.5448,-0.5112,-0.0221,0.031,0.1926,742.291
Tendon 2,406.036,-1.5377,0.7776,-0.1915,15.7965,15.5228,-0.5095,-0.022,0.0302,0.1915,760.077
Tendon 2,406.1,-1.4774,0.6198,-0.1728,15.7761,15.5017,-0.5079,-0.0215,0.0281,0.1903,777.013
Tendon 2,406.163,-1.4165,0.6245,-0.0701,15.7566,15.4816,-0.5054,-0.0205,0.025,0.1887,793.097
Tendon 2,406.226,-1.3539,0.5106,-0.0063,15.738,15.4614,-0.5025,-0.019,0.0209,0.1871,808.329
Tendon 2,406.289,-1.2886,0.4215,0.109,15.7194,15.4422,-0.4988,-0.0168,0.0159,0.1854,821.858
Tendon 2,406.353,-1.2237,0.3857,0.1393,15.7009,15.4229,-0.4946,-0.014,0.0102,0.1835,833.684
Tendon 2,406.416,-1.1533,0.2981,0.2803,15.6832,15.4064,-0.4901,-0.0105,0.004,0.1817,844.281
Tendon 2,406.479,-1.0829,0.2015,0.3084,15.6665,15.389,-0.4851,-0.0062,-0.0026,0.1798,852.322
Tendon 2,406.542,-1.0091,0.16,0.4569,15.6507,15.3725,-0.4802,-0.0012,-0.0094,0.1782,858.661
Tendon 2,406.606,-0.9318,0.0078,0.51,15.6349,15.3588,-0.4748,0.0045,-0.0161,0.1768,862.824
Tendon 2,406.669,-0.8544,0.01,0.608,15.6201,15.3441,-0.469,0.0106,-0.0227,0.1755,865.379
Tendon 2,406.732,-0.7688,-0.1638,0.6882,15.6061,15.3322,-0.4636,0.0172,-0.0289,0.1747,865.379
Tendon 2,406.795,-0.6832,-0.231,0.8064,15.5931,15.3194,-0.4582,0.0239,-0.0348,0.1741,863.676
Tendon 2,406.859,-0.5933,-0.3452,0.8212,15.5811,15.3093,-0.4529,0.0306,-0.0402,0.1739,860.27
Tendon 2,406.922,-0.4984,-0.435,0.9893,15.5699,15.3002,-0.4483,0.0371,-0.045,0.174,855.255
Tendon 2,406.985,-0.4035,-0.5238,0.9972,15.5597,15.2919,-0.4437,0.043,-0.0493,0.1743,848.917
Tendon 2,407.048,-0.2983,-0.616,1.1296,15.5504,15.2855,-0.4396,0.0483,-0.0529,0.1748,840.875
