DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
7/1/2013,24,245.367134,100.7706392,212.6181931,21.72179708,100.000,32.74894083,88.74752896,3.354657708,842.56,135091.92,3541.49
7/2/2013,24,244.6716067,100.7722171,212.2404925,21.60919,100.000,32.43111417,88.03461854,3.364856458,863.9,135140.55,3556.35
7/3/2013,24,244.9622377,100.7747379,212.4192313,21.56656938,100.000,32.54300646,87.85408104,3.402880208,865.77,140501.81,3619.11
7/4/2013,24,245.0251967,100.7723419,212.5388833,21.65291167,100.000,32.48631333,88.0799825,3.480747708,875.54,140279.37,3775.85
7/5/2013,24,244.3315656,100.7432271,211.860976,21.53614583,100.000,32.47058958,88.33458375,3.403811875,891.6,137045.77,3941.12
7/6/2013,17.16667,250.1025816,100.6531966,214.0634826,20.25809749,55.100,36.03909893,85.02098159,7.333506674,583.75,99453.13,2964.15
7/7/2013,24,244.4625525,100.7308279,211.9783085,21.55073563,99.995,32.48424396,89.12992792,3.798092917,948.8,154693.66,4858.07
7/8/2013,24,211.4855925,87.02505583,178.9450956,21.718675,100.000,32.54049688,89.26814646,3.785294375,852.38,132899.95,3609.61
7/9/2013,24,245.3807454,100.7093942,212.6993623,21.64650375,100.000,32.68138313,89.12109042,3.716002708,857.61,135787.02,3659.24
7/10/2013,24,245.3292325,100.7251858,212.8280469,21.65069958,100.000,32.50118563,89.19858938,3.759674792,867.73,137900.07,3709.38
7/11/2013,24,245.7106121,100.729985,213.0593948,21.71148688,100.000,32.65121729,89.26409083,3.71709625,850.37,140230.43,3714.36
7/12/2013,24,245.4446838,100.7072348,212.9574713,21.78760083,100.000,32.4872125,89.43452958,3.71394375,872.74,137325.76,3501.91
7/13/2013,24,245.6618623,100.7166592,213.1416656,21.71852708,100.000,32.52019667,89.35799438,3.640911875,860.38,137651.96,3442.97
7/14/2013,24,245.6675279,100.7155967,213.171551,21.673635,100.000,32.49597688,89.11622188,3.618804583,863.13,137505.93,3372.91
7/15/2013,24,245.6470173,100.7143304,213.2629269,21.64367313,100.000,32.38409042,89.04191896,3.619155625,837.4,129858.55,2999.08
7/16/2013,24,245.7211765,100.7101625,213.330944,21.70945771,100.000,32.3902325,89.33906438,3.61210875,827.69,130458.83,2932.17
7/17/2013,24,245.7300306,100.7058929,213.3654248,21.69498063,100.000,32.36460583,89.22710979,3.589831875,824.01,129581.05,2866.97
7/18/2013,24,245.8088129,100.6979798,213.443795,21.706635,100.000,32.36501792,89.49587771,3.59587625,822.86,129191.61,2946.25
7/19/2013,24,245.9016381,100.6903606,213.551961,21.64246667,100.000,32.34967708,89.41062875,3.589875625,818.02,128257.76,3019.33
7/20/2013,24,245.8681375,100.683114,213.5259006,21.64826208,100.000,32.34223688,89.47673792,3.583033958,818.74,128639.51,3140.9
7/21/2013,24,245.819041,100.6742715,213.5126963,21.58243542,100.000,32.30634479,89.36751167,3.557397708,816.6,127690.75,3175.16
7/22/2013,4.5,262.9848394,100.4544043,220.8062146,16.93185889,13.484,42.17862483,74.3897645,15.54782867,105.65,20320.59,566.09
7/23/2013,24,248.2522317,100.6557998,215.1346313,20.89757167,88.855,33.11760042,87.16714271,4.443315208,745.71,128866.47,3304.09
7/24/2013,24,246.4180456,100.2174156,213.8587027,21.717035,100.000,32.55934292,87.56227542,3.393475,770.67,115815.48,3589
7/25/2013,24,246.8384379,100.5631969,214.458885,21.75923542,100.000,32.37955292,88.41752896,3.483409375,695.39,101120.5,3691.7
7/26/2013,24,246.4463446,100.6529492,214.251155,21.74318229,100.000,32.19518958,87.95483479,3.455459375,776.09,110690.58,3263.55
7/27/2013,24,245.9978094,100.6703248,213.7257775,21.90970958,100.000,32.27203188,89.13168083,3.486393125,779.72,114593.17,3292.87
7/28/2013,0.84167,260.6217695,100.6530703,229.5473349,21.78313609,3.154,31.07443455,87.59428388,5.058784164,7.18,1118.54,43.54
7/29/2013,5.99166,268.5543591,100.3886069,223.7939905,14.313568,9.001,44.7603686,71.47752705,18.10824823,65.68,9664.82,329.19
7/30/2013,24,246.9515533,100.6783492,213.2926315,20.87445271,82.649,33.65892188,87.65231188,4.614137083,670.4,97949.85,2818.95
7/31/2013,8.34167,248.4803034,100.6584946,216.2583071,21.74137373,38.997,32.22199623,88.56399952,3.045506344,324.71,48071.16,1344.09
8/3/2013,15.825,255.7524043,100.5659307,216.9480055,17.3292584,35.177,38.80439886,80.77487134,9.883211896,318.64,46367.82,1400.63
8/4/2013,24,245.3136304,100.6864353,212.5888594,21.06565085,95.744,32.72477106,87.66095298,3.337950851,736.95,107818.45,3138.05
8/5/2013,24,244.9287223,100.6973177,212.5953302,21.54423745,97.917,32.33339213,87.50957915,3.307333617,769.73,112669.2,3222.37
8/6/2013,24,244.8300948,100.698731,212.3575067,21.78806667,100.000,32.47258813,88.77333854,3.417656042,777.23,113092.01,3224.77
8/7/2013,24,244.7227531,100.7264294,212.1844833,22.11738083,100.000,32.53826979,89.14848854,3.473619583,788.24,114235.75,3232.51
8/8/2013,24,245.2103221,100.6957867,212.7332504,22.10230208,100.000,32.47707167,89.18320521,3.414337708,783.12,113784.88,3255.62
8/9/2013,24,245.3397727,100.6839058,212.9483567,21.98351792,100.000,32.39141604,88.11522771,3.352530208,775.86,113390.93,3247.76
8/10/2013,24,245.2684533,100.6844806,212.7946556,22.02243438,100.000,32.47379771,89.06893667,3.416789792,777.26,113851.24,3250.6
8/11/2013,24,245.590509,100.6776929,212.8126392,22.04751792,99.908,32.77786979,88.91890375,3.302900625,764.87,112420.02,3219.76
8/12/2013,24,245.7648931,100.6586756,212.825046,22.03066729,100.000,32.93984708,89.08450854,3.279971875,758.25,112361.19,3229.29
8/13/2013,24,245.1892098,100.6561252,212.7369821,21.88382208,100.000,32.45222771,88.94789354,3.272237083,765.06,112807.39,3215.25
8/14/2013,24,245.2583921,100.6435525,212.9496198,21.98028354,100.000,32.30877229,89.06233,3.280679792,768.65,112878.79,3197.42
8/15/2013,24,245.8657275,100.6243242,213.6330427,21.8245325,100.000,32.23268479,88.13910875,3.21437,763.75,112481.08,3207.78
8/16/2013,24,246.1281883,100.6135108,213.84319,21.92265146,100.000,32.28499833,88.73384563,3.246701667,777.62,113615.8,3211.9
8/17/2013,24,246.3294419,100.6039515,214.1421356,21.76576771,100.000,32.18730625,87.569955,3.162157708,765.66,112524.28,3229.74
8/18/2013,24,246.5056656,100.594529,214.2741925,21.75143979,100.000,32.23147313,87.94377438,3.182428542,767.88,112972.28,3221.76
8/19/2013,24,246.6992829,100.5856844,214.4591667,21.83334979,100.000,32.24011625,88.73815667,3.196059792,795.06,116512.43,3205.5
8/20/2013,24,246.7972498,100.5809708,214.5819223,21.89034938,100.000,32.2153275,88.89072813,3.186890208,783.49,115550.86,3209.42
8/21/2013,24,246.940505,100.5702294,214.8234915,21.83090667,100.000,32.11701354,88.738825,3.106347917,768.84,113402.9,3112.63
8/22/2013,24,246.9695838,100.5592821,214.8187417,21.83508021,100.000,32.15084208,89.01509,3.149401667,775.82,113949.32,3301.53
8/23/2013,24,247.0748333,100.5449321,215.0325648,21.70295188,100.000,32.04226854,87.57448125,3.043121458,762.29,112954.8,3108.34
8/24/2013,24,247.2107648,100.5349002,215.2094221,21.60036979,100.000,32.00134271,86.54132542,3.01809,759.95,112801.2,3199.8
8/25/2013,24,247.2786667,100.5325975,215.2819356,21.65462229,100.000,31.99673104,87.35280021,3.009941042,756.32,111830.97,3195.62
8/26/2013,24,247.4297221,100.525086,215.4204021,21.72992708,100.000,32.00932,88.89469104,3.029255417,750.96,111023.36,3196.3
8/27/2013,24,247.2749879,100.3881748,215.1465873,21.66903875,100.000,32.12840063,88.49152958,3.000223125,813.18,122663.65,3195.11
8/28/2013,24,247.0813038,100.1714252,214.9573552,21.77335313,100.000,32.12394854,89.19068542,3.077063958,701.65,121222.43,3345.07
8/29/2013,24,247.6004765,100.5060067,215.6271469,21.71443979,100.000,31.97332958,88.80636542,3.041549792,705.38,122578.37,3206.38
8/30/2013,24,247.6505833,100.5001535,215.6748144,21.66759125,100.000,31.97576896,88.69359896,3.001906458,714.74,123518.38,3248.69
8/31/2013,24,247.4620023,100.4973058,215.6029796,21.54710938,100.000,31.85902271,88.70767979,3.081655,720.45,124283.77,3223.57
9/1/2013,24,247.5641754,100.493729,215.6719875,21.45393438,100.000,31.89218792,88.41055521,3.0597775,720.93,124783.58,3168.17
9/2/2013,24,248.0422904,100.4817694,215.8504548,21.52949583,100.000,32.19183563,88.71592104,2.995641667,748.74,127464.54,3146.36
9/3/2013,24,247.8807985,100.4793731,215.8483944,21.62272333,100.000,32.03240417,88.8645075,3.035773125,754.75,113767.92,3098.7
9/4/2013,24,248.012975,100.4735777,216.0374502,21.50610938,100.000,31.97552479,88.14823708,2.979654375,759.66,114563.54,3236.23
9/5/2013,24,248.0472331,100.4657977,216.1324835,21.44516417,100.000,31.91474958,87.66059604,2.947031875,773.9,115981.61,3456.27
9/6/2013,24,248.0724183,100.4583619,216.051594,21.45942792,100.000,32.02082438,88.83629604,2.983774375,767.82,113533.64,3877.39
9/7/2013,24,247.9634471,100.4531767,216.0977875,21.50460104,100.000,31.86565958,88.45492854,2.93951375,764.48,113007.24,3900.99
9/8/2013,24,247.9740069,100.4533892,216.0696644,21.60993813,100.000,31.9043425,88.84388167,2.974072292,760.03,111888.61,3889.88
9/9/2013,24,247.9527742,100.4536394,216.03606,21.619415,100.000,31.91671417,89.05831188,2.978225417,764.55,112897.66,3883.33
9/10/2013,24,247.9250115,100.4531348,216.071761,21.43067125,100.000,31.85325042,88.78710521,2.917904375,749.17,110518.63,3875.74
9/11/2013,24,247.8834315,100.4516321,216.0559363,21.48627021,100.000,31.82749521,88.92924958,2.876122708,737.77,109107.94,3856.98
9/12/2013,18.64167,248.2777826,100.4489556,216.5487483,21.54943852,77.730,31.72903435,88.70321338,2.903463626,586.5,88642.07,2948.2
9/13/2013,10.65834,260.1872008,100.3032882,222.3925669,18.94309354,46.252,37.79463389,80.59446271,10.37087579,218.49,34720.62,1249.32
9/14/2013,6.85833,268.8943133,100.1909548,225.1878176,15.70756385,10.986,43.70649571,74.89490629,15.32719483,27.93,3874.34,309.12
9/15/2013,24,249.5934615,100.4214625,216.2759823,20.93099875,79.947,33.31747917,86.80207208,4.200424583,545.87,80990.79,2768.34
9/16/2013,22.33333,254.8772973,100.3706393,218.8817233,20.82131637,71.479,35.99557398,84.99082071,7.04766833,479.48,71612.4,2741.6
9/17/2013,24,248.3248777,100.4236981,215.8355475,21.52671896,99.973,32.48933021,87.35469125,2.971110208,628.31,94025.16,3412.96
9/18/2013,10.64167,250.0174279,100.3860714,217.111272,21.70142281,43.662,32.90615595,88.3298934,3.646694392,284.01,43390.51,1583.22
9/20/2013,17.025,256.7493825,100.338014,220.0708311,18.68621566,39.670,36.67855144,82.34806766,7.610854094,326.59,47449.05,2440.95
9/21/2013,19.83333,250.6382631,100.4372563,217.0267446,21.3102202,82.063,33.61151852,86.32890789,3.85669899,655.17,100328.19,3502.51
9/22/2013,24,250.5238573,100.4129533,216.80926,21.32249229,84.979,33.71459729,86.87440563,4.125456042,574.57,85308.67,3630.33
9/23/2013,24,248.0518981,100.410626,215.6302527,21.96454646,100.000,32.42164542,88.69448938,2.928508542,625.99,92983.67,3438.74
9/24/2013,24,247.7176575,100.4600688,215.2343085,21.90096125,100.000,32.48334896,88.63697604,2.981126875,656.48,97891.34,3682.4
9/25/2013,24,247.6440344,100.4867273,215.152435,22.04218979,100.000,32.49159938,88.83352208,2.97964,659.55,98515.9,3681.47
9/26/2013,24,247.7872108,100.4836477,215.3238002,22.07556188,100.000,32.46341063,88.934755,2.95025,661.93,98839.06,3691.26
9/27/2013,16.83333,186.9407851,73.56892284,150.836467,20.85988257,52.943,36.10431811,85.85010851,7.35405859,491.73,78722.08,2729
9/28/2013,24,0,0,32.23946021,21.84296833,99.228,32.23946021,87.80062792,3.034069583,799.2,121313.61,4035.42
9/29/2013,24,135.625829,54.76048979,103.1397358,21.95739146,100.000,32.48609313,87.06594813,2.992593542,665.7,99793.64,3783.79
9/30/2013,24,247.9593075,100.1588952,215.4820727,21.85889854,100.000,32.47723479,85.9958325,2.972531875,681.42,101940.26,3658.38
10/1/2013,24,248.5768675,100.4204079,216.1399554,21.76989188,100.000,32.43691208,85.98139313,2.950711042,681.02,101738.91,4416.94
10/2/2013,24,248.5720842,100.4243867,216.134771,21.76993104,100.000,32.43731313,86.44701667,2.958731458,711.35,106402.53,3896.04
10/3/2013,24,248.7743756,100.4140548,216.3419883,21.70956875,100.000,32.43238729,85.81354146,2.936331458,707.63,106276.04,3623.19
10/4/2013,24,248.9572456,100.3966223,216.5371906,21.73804833,100.000,32.420055,86.92422563,2.916996667,705.9,105906.77,3531.96
10/5/2013,24,248.9327502,100.3830508,216.4657269,21.95063875,100.000,32.46702333,88.97134167,2.9630775,714.35,106241.03,3571.88
10/6/2013,24,248.9087494,100.3678729,216.5103842,21.78457625,100.000,32.39836521,87.94548583,2.920917917,718.46,106719.52,3499.55
10/7/2013,24,249.0317915,100.3608485,216.6325791,21.72715404,97.917,32.39921234,87.71875532,2.926273404,714.08,106585.72,3627.85
10/8/2013,24,249.1631808,100.3528719,216.7787831,21.75278625,100.000,32.38439771,88.24470792,2.902751875,709.59,105852.32,3628.73
10/9/2013,24,249.3243663,100.3473575,216.9346867,21.75670042,100.000,32.38967958,88.70518354,2.901520417,702.19,105030.92,3519.17
10/10/2013,24,249.4675602,100.3398371,217.109384,21.59437625,100.000,32.35817625,88.44593563,2.885948958,703.99,104879.91,3560.33
10/11/2013,12.14167,250.3892123,100.3384857,218.0548998,21.73143443,53.568,32.33431241,88.80789997,3.076362929,311.95,46636,1511.82
10/12/2013,9.35833,272.7696682,100.1026814,226.9206782,16.11914971,13.895,45.84899002,73.08391334,16.43762098,44.93,7028.94,276.15
10/13/2013,24,250.8005229,100.311314,217.7645063,21.56215688,89.057,33.03601667,88.19180063,3.773393333,615.54,92193.99,3345.97
10/14/2013,24,249.9154125,100.3118681,217.7094119,21.96600854,100.000,32.20600063,88.45745771,2.913499792,671.85,100989.62,3554.36
10/15/2013,24,249.5841027,100.3064081,217.2979163,22.03368813,100.000,32.28618646,88.63307917,2.939126042,683.09,102203.65,3592.57
10/16/2013,24,249.8593933,100.294665,217.5900623,22.0838975,100.000,32.26933104,88.6979125,2.894465833,680.85,101911.18,3585.66
10/17/2013,24,249.686091,100.3240148,217.3750656,22.05180208,100.000,32.31102542,88.51187083,2.878942917,692.36,103933.27,3618.61
10/18/2013,24,249.7513467,100.336009,217.4155179,22.15001667,100.000,32.33582875,88.56437229,2.9094575,685.23,102487.92,3632.46
10/19/2013,24,249.9335519,100.3232715,217.7074435,21.87756958,100.000,32.22610833,87.04611479,2.805579167,679.92,101650.61,3613.25
10/20/2013,24,249.79834,100.3111556,217.633796,21.68877188,100.000,32.16454396,86.37028521,2.754704167,691.96,104476.24,3600.3
10/21/2013,24,249.5224488,100.3002242,217.4378723,21.58636688,100.000,32.08457646,84.78961563,2.690152083,678.86,102674.6,3601.71
10/22/2013,24,249.5720073,100.29984,217.4357838,21.7065525,100.000,32.13622354,86.85686375,2.722145,686.85,102817.72,3607.8
10/23/2013,24,249.6134148,100.29984,217.4733765,21.80321271,100.000,32.14003833,87.38957229,2.710875625,687.36,102605.07,3614.06
10/24/2013,24,249.6292938,100.2950904,217.4366511,21.75199468,97.917,32.19264277,87.25943043,2.764642766,686.11,102293.65,3594.31
10/25/2013,24,249.5923485,100.2861544,217.4465852,21.78243917,100.000,32.14576333,87.21211292,2.73380125,687.65,102619.38,3580.24
10/26/2013,24,249.7125427,100.27924,217.5421477,21.79987208,100.000,32.170395,87.8325175,2.75214375,685.92,102078.33,3596.09
10/27/2013,24.30833,250.2128932,100.2714653,218.139055,21.69350771,95.811,32.07383812,87.11225799,2.80020331,675.02,100863.31,3592.56
10/30/2013,12.85833,262.4066155,100.1600802,222.9957301,16.92014775,24.492,39.41088541,77.18649759,10.64204771,193.53,28018.36,950.62
10/31/2013,24,249.525901,100.2337783,217.2191669,21.17640063,100.000,32.30673417,86.53930542,3.050430208,633.57,94019.67,3409.39
11/1/2013,24,249.7313521,100.2434385,217.6889335,26.6822425,100.000,32.04241854,86.07465458,2.726535,677.68,100622.08,3542.29
11/2/2013,3.225,251.6920136,100.2392497,217.4671535,21.15478302,14.657,34.22486016,86.48904085,5.959374729,11.09,1587.12,62.89
11/3/2013,6.025,270.4833604,99.91085636,226.0365043,13.39226385,9.051,44.44685613,67.24332952,15.65288922,5.75,856.02,31.69
11/4/2013,24,249.5550002,100.1933444,216.8270623,20.30071813,100.000,32.72793792,87.36980271,3.889535417,565.18,81180.4,3662.27
11/5/2013,24,248.6032027,100.2417769,216.9449531,21.40503563,99.973,31.65824958,88.27238688,2.796502708,678.85,93705.27,3637.89
11/6/2013,24,257.219915,100.2139377,218.9400573,20.64616792,77.481,38.27985771,84.55658604,7.513200833,647.62,90581.46,3684.22
11/7/2013,24,249.7711971,100.2296727,217.1838356,21.40187354,100.000,32.58736146,86.76766375,3.116536458,623.9,91689.08,4449.92
11/8/2013,24,249.2184927,100.2586579,216.9389452,21.15533375,99.989,32.2795475,86.54047625,2.803754583,670.56,99144.91,3661
11/9/2013,24,249.2470135,100.2856,216.9173292,21.28004729,99.998,32.32968438,88.46635917,2.857131875,661.81,98047.63,3630.1
11/10/2013,24,249.3623002,100.2731333,217.0430435,21.20931167,100.000,32.31925667,88.40469042,2.851225208,659.87,98393.97,3685.49
11/11/2013,24,249.3042994,100.2619465,217.1170071,20.93025729,100.000,32.18729229,86.51246479,2.786996458,673.1,98850.99,3804.54
11/12/2013,24,249.5775904,100.2551546,217.1050871,21.04853854,100.000,32.47250333,87.07567729,2.7937675,707.48,104181.96,3701.39
11/13/2013,24,249.2682023,100.2535733,216.9465548,21.00951104,100.000,32.3216475,87.46310146,2.854113125,699.29,103417.77,3672.5
11/14/2013,24,248.9902942,100.2460004,216.6900069,20.94350458,100.000,32.30028729,87.72465292,2.836921042,707.27,105510.91,3623.51
11/15/2013,24,249.3437108,100.2352598,217.0464352,20.90779979,100.000,32.29727563,87.2194875,2.83943875,714.35,106211.69,3557.83
11/16/2013,24,249.4840279,100.2258735,217.1999163,20.87496896,100.000,32.28411167,87.14700729,2.830263542,721.6,106473.24,3556.08
11/17/2013,24,249.6325956,100.2197085,217.3555069,20.90081667,100.000,32.27708875,88.01668208,2.831170208,701.5,104176.08,3541.04
11/18/2013,24,249.7692483,100.2100098,217.5314721,20.87083521,100.000,32.23777625,88.04217063,2.780332083,701.07,104686.17,3522.21
11/19/2013,24,249.9343523,100.2031388,217.7026944,20.81884,100.000,32.23165792,87.90838,2.780215417,688.24,103139.22,3563.01
11/20/2013,24,250.3565442,100.189195,218.1532119,20.70484042,100.000,32.20333229,86.58558875,2.737778542,705.48,105803.84,3522.39
11/21/2013,24,250.5679817,100.178801,218.3273083,20.80628042,100.000,32.24067333,87.8709675,2.787447292,706.16,105307.97,3627.07
11/22/2013,24,250.7248169,100.17853,218.429434,20.96244479,100.000,32.29538292,88.60520979,2.82685,715.3,106522.1,3740.28
11/23/2013,24,250.9115358,100.1747781,218.628436,20.95324646,100.000,32.28309979,88.63843125,2.827545417,705.39,104714.54,3748.14
11/24/2013,24,250.9791135,100.1693673,218.7436498,20.75822542,100.000,32.23546375,88.13720521,2.793338958,699.92,105358.89,3769.21
11/25/2013,24,251.0827106,100.1629567,218.8497821,20.82366542,100.000,32.23292854,88.34915792,2.800285625,700.29,105549.37,3772.51
11/26/2013,24,251.1258204,100.15793,218.9366321,20.80316042,100.000,32.18918833,87.68488833,2.747393125,702.39,105967.93,3769.38
11/27/2013,24,250.2184619,99.4316375,218.0305583,20.85168021,100.000,32.18790354,88.50788229,2.738049375,701.55,105482.42,3885.61
11/28/2013,24,251.2254673,100.14877,219.056709,20.78424792,100.000,32.16875833,88.33490667,2.736855625,700.53,105637.07,3753.93
11/29/2013,24,251.3775965,100.14877,219.2113583,20.70648083,100.000,32.16623813,87.65999896,2.716439583,696.45,105346.83,3769.31
11/30/2013,24,251.4922385,100.1471888,219.3302665,20.76573063,100.000,32.16197208,88.16931146,2.717658125,698.99,105432.77,3790.17
12/1/2013,24,251.4598777,100.13962,219.314356,20.76693354,100.000,32.14552167,88.34765563,2.718089792,700.13,105229.65,3759.65
12/2/2013,24,251.50337,100.1362596,219.3676744,20.72091875,100.000,32.13569563,87.18778396,2.702720833,644.52,96702.64,4057.69
12/3/2013,24,251.3985867,100.12817,219.2969696,20.66985958,100.000,32.10161708,87.41488729,2.67922125,642.92,95817.7,3776.6
12/4/2013,24,251.4297256,100.124671,219.3561727,20.64119771,100.000,32.07355292,87.81905813,2.647066042,623.26,92088.63,3784.08
12/5/2013,23.55833,251.9437253,100.1185478,219.4185562,20.3191259,96.367,32.52516906,85.77347903,3.089910278,609.47,91440.02,3598.97
12/6/2013,15.775,257.0768074,100.0503431,222.5406571,18.95368792,55.060,34.53615038,81.39658448,4.812090079,321.16,49921.44,2533.67
12/7/2013,24,252.0377263,100.0921258,220.0553548,20.63385979,99.946,31.98237146,87.34114979,2.585964375,577.46,87739.17,3693.45
12/8/2013,24,252.0749488,100.1075406,220.0902313,20.72547188,99.912,31.9847175,87.03835938,2.56640875,605.97,91773.12,3696.27
12/9/2013,13.5,258.2957746,100.026337,223.3445735,19.30286011,54.541,34.95120105,83.03850457,5.750064197,308.67,47086.17,1880.09
12/10/2013,6.05833,257.1691243,100.0926016,223.040794,20.16085897,18.189,34.12833025,86.37863623,4.344586742,37.17,5352.35,341.39
12/12/2013,9.94167,263.6797984,100.0161458,225.1603514,16.39109274,18.995,38.51944704,79.65774164,9.899606172,56.35,8686.77,454.73
12/13/2013,7.80833,255.5530486,100.0921339,221.418669,19.84246051,20.870,34.13437968,85.70148508,5.020538487,111.55,18119.61,869.24
12/14/2013,22.275,256.8208537,100.0290292,222.1557709,18.77548367,100.000,34.66508279,81.70574359,5.751106442,460.84,69337.06,3250.65
12/15/2013,22.83334,255.8653026,100.0753461,221.5840402,20.32650735,83.826,34.2812624,85.34816633,4.756360351,552.54,83611.86,3932.97
12/16/2013,24,252.1137265,100.098819,219.4368985,20.66868188,92.349,32.67682792,86.22375229,3.215506042,627.43,93754.02,4192.45
12/17/2013,24,251.8955838,100.095885,219.6462054,20.714395,100.000,32.24937833,86.22236146,2.791534375,649.17,96419.4,3788.63
12/18/2013,24,251.5935704,100.1583685,219.4104427,20.72402208,100.000,32.18312771,85.45761917,2.718244167,629,94082.09,3815.13
12/19/2013,24,251.7975785,100.1759604,219.5512735,20.75176813,100.000,32.246305,85.73884271,2.751192917,628.24,93880.7,3820.52
12/20/2013,17.33333,257.2108671,100.1074164,222.0534074,19.74041369,62.557,35.1574598,82.22907296,6.226740761,388.08,54982.6,2817.86
12/21/2013,24,252.7895292,100.1381854,220.301055,20.62757479,93.129,32.48847417,85.47198,3.195714167,589.05,89470.9,3800.57
12/22/2013,24,252.0751392,100.1438146,219.8563717,20.79568479,100.000,32.2187675,86.46291563,2.908686667,632.5,94748.64,3845.31
12/23/2013,24,252.11351,100.1483744,219.9215233,20.74206354,100.000,32.19198667,85.89505042,2.846444167,628.71,94181.56,3874.47
12/24/2013,24,252.0638277,100.1345558,219.8863035,20.61694958,100.000,32.17752417,85.72385896,2.767994792,628.16,94070.84,3968.18
12/25/2013,24,252.1047346,100.1297233,219.9044069,20.5348525,100.000,32.20032771,85.24576188,2.753184167,646.65,96719.37,3862.56
12/26/2013,20.975,252.7429613,100.1271641,220.0307779,20.63474346,86.786,32.7121834,86.25981612,3.245708857,534.96,81128.13,3245.91
12/27/2013,15.525,260.5203082,100.0317234,223.3270634,18.86390801,49.122,37.19324484,80.41860797,6.323282581,262.78,41596.87,1859.18
12/28/2013,24,252.878875,100.0859796,220.4324608,20.5388475,100.000,32.44641417,85.91914708,2.946289792,615.33,92927.17,3824.65
12/29/2013,24,252.7569863,100.1022431,220.513255,20.89093646,100.000,32.24373125,88.49631208,3.01075,627.72,94025.46,3867.43
12/30/2013,24,252.6576846,100.0852085,220.50567,20.61674813,100.000,32.15201458,86.34376458,2.936252917,626.64,94000.88,3853.45
12/31/2013,22.5,257.3454037,100.026364,222.3491178,20.27540075,81.125,34.99628582,85.38306169,5.433291161,529.54,81629.17,3241.57
1/1/2014,24,253.1163933,100.0769375,220.5691475,20.55959208,93.470,32.54724583,86.11794688,3.33385625,604.44,91618.13,3844.67
1/2/2014,24,252.6863608,100.0889967,220.5486463,20.56344396,100.000,32.13771458,86.19281063,2.903940208,631.61,94681.54,3943.13
1/3/2014,24,252.5058521,100.0971517,220.510374,20.55358479,100.000,31.99547813,85.96289354,2.933545,619.46,93415.04,3940.4
1/4/2014,14.14167,253.6897199,100.0836739,221.1130872,20.5125278,58.851,32.57663266,86.22425019,3.493050955,358.71,53975.96,2044.94
1/5/2014,6.35833,268.0966759,99.91676558,228.1061046,16.14876887,12.167,39.99057134,76.00744975,10.29570579,32.57,5066.41,322.78
1/6/2014,24,254.4468692,100.0502431,221.3953575,20.11879813,82.563,33.05151167,86.18004542,3.856782083,523.11,78815.26,3495.99
1/7/2014,24,252.579471,99.87605917,220.4466342,20.51182271,100.000,32.13283688,86.62935542,2.915759167,620.74,93904.68,3754.33
1/8/2014,24,252.4706442,100.0388633,220.2947738,20.54655813,100.000,32.17587042,87.11159958,2.94883,647.63,96731.3,3872.19
1/9/2014,24,252.1296554,100.0140846,219.9825,20.56147646,100.000,32.14715542,88.08041917,2.931948125,632.21,94759.57,3815.77
1/10/2014,24,252.1164635,100.0378133,219.9597744,20.63083042,100.000,32.15668917,88.11689354,2.957176667,633.44,94515.54,3812.78
1/11/2014,24,252.0795246,100.0549333,219.8903523,20.5744825,100.000,32.18917229,88.13716229,2.978514583,630.81,94043.52,3748.41
1/12/2014,24,252.0188988,100.0527094,219.8775377,20.540055,100.000,32.14136104,87.52091646,2.94231125,628.08,93976.56,3654.9
1/13/2014,24,252.0947804,100.036314,220.0327954,20.25383021,100.000,32.061985,85.82973458,2.863248542,633.9,95208.48,3771.95
1/14/2014,24,252.1448615,100.0207256,220.0985296,20.24373208,100.000,32.04633188,85.59222146,2.8547775,618.13,92634.9,3887.39
1/15/2014,24,251.9728973,100.0167383,220.0944908,20.08922521,100.000,31.87840646,84.08790875,2.847932917,600.53,90464.52,3816.14
1/16/2014,24,252.1769738,100.0154813,220.2428066,19.97933596,97.917,31.93416723,83.42861021,2.890983191,604.43,87303.08,3631.86
1/17/2014,24,252.4798811,100.007226,220.259424,19.86316638,97.917,32.22045702,84.5931983,2.909244894,619.14,88958.23,3753.18
1/18/2014,24,252.247355,100.0106869,220.2669665,19.80342125,100.000,31.98038854,83.37236375,2.967669167,593.68,86887.02,4154.28
1/19/2014,24,252.4252019,100.0255375,220.5634608,19.80478313,100.000,31.86174104,82.59933521,3.037279375,568.99,80709.57,3588
1/20/2014,24,252.6268802,100.0357983,220.7106672,19.87745213,97.917,31.91621298,83.27090851,3.106316383,580.12,80339.03,3641.23
1/21/2014,24,252.7520938,100.0441479,220.792904,19.98111896,100.000,31.95918979,84.22875688,3.152928958,570.78,78543.41,4108.54
1/22/2014,24,252.9194873,100.0552217,220.9412004,19.963365,100.000,31.97828688,83.62091396,3.164653958,597.45,80910.21,3948.04
1/23/2014,24,253.1013406,100.0638454,221.0804442,20.01609833,100.000,32.02089646,84.16071813,3.168296042,623.72,85314.33,3957.72
